ctgov,cause,time,estimate
NCT00975195,Lack of Efficacy,272,0.9948
NCT00975195,Lack of Efficacy,487,0.9948
NCT00975195,Lost to Follow-up,1,0.9996
NCT00975195,Lost to Follow-up,37,0.9996
NCT00975195,Lost to Follow-up,41,0.9988
NCT00975195,Lost to Follow-up,47,0.9988
NCT00975195,Lost to Follow-up,48,0.9984
NCT00975195,Lost to Follow-up,62,0.9984
NCT00975195,Lost to Follow-up,63,0.9979
NCT00975195,Lost to Follow-up,76,0.9979
NCT00975195,Lost to Follow-up,78,0.9975
NCT00975195,Lost to Follow-up,86,0.9975
NCT00975195,Lost to Follow-up,87,0.9971
NCT00975195,Lost to Follow-up,131,0.9971
NCT00975195,Lost to Follow-up,132,0.9966
NCT00975195,Lost to Follow-up,194,0.9966
NCT00975195,Lost to Follow-up,198,0.9962
NCT00975195,Lost to Follow-up,249,0.9962
NCT00975195,Lost to Follow-up,250,0.9957
NCT00975195,Lost to Follow-up,264,0.9957
NCT00975195,Lost to Follow-up,265,0.9952
NCT00975195,Lost to Follow-up,300,0.9952
NCT00975195,Lost to Follow-up,301,0.9948
NCT00975195,Lost to Follow-up,316,0.9948
NCT00975195,Lost to Follow-up,317,0.9943
NCT00975195,Lost to Follow-up,361,0.9943
NCT00975195,Lost to Follow-up,362,0.9937
NCT00975195,Lost to Follow-up,363,0.9925
NCT00975195,Lost to Follow-up,487,0.9925
NCT00975195,Other/Miscellaneous,1,0.9988
NCT00975195,Other/Miscellaneous,40,0.9976
NCT00975195,Other/Miscellaneous,42,0.9959
NCT00975195,Other/Miscellaneous,49,0.9951
NCT00975195,Other/Miscellaneous,74,0.9947
NCT00975195,Other/Miscellaneous,99,0.9896
NCT00975195,Other/Miscellaneous,117,0.9887
NCT00975195,Other/Miscellaneous,125,0.9861
NCT00975195,Other/Miscellaneous,161,0.9861
NCT00975195,Other/Miscellaneous,164,0.9852
NCT00975195,Other/Miscellaneous,173,0.9852
NCT00975195,Other/Miscellaneous,174,0.9843
NCT00975195,Other/Miscellaneous,205,0.9834
NCT00975195,Other/Miscellaneous,223,0.9816
NCT00975195,Other/Miscellaneous,251,0.9816
NCT00975195,Other/Miscellaneous,260,0.9797
NCT00975195,Other/Miscellaneous,272,0.9797
NCT00975195,Other/Miscellaneous,286,0.9774
NCT00975195,Other/Miscellaneous,309,0.9774
NCT00975195,Other/Miscellaneous,327,0.976
NCT00975195,Other/Miscellaneous,332,0.9755
NCT00975195,Other/Miscellaneous,335,0.9741
NCT00975195,Other/Miscellaneous,344,0.9736
NCT00975195,Other/Miscellaneous,346,0.9727
NCT00975195,Other/Miscellaneous,487,0.9727
NCT00975195,Protocol Violation,1,0.9992
NCT00975195,Protocol Violation,16,0.9992
NCT00975195,Protocol Violation,20,0.998
NCT00975195,Protocol Violation,38,0.998
NCT00975195,Protocol Violation,40,0.9976
NCT00975195,Protocol Violation,42,0.9959
NCT00975195,Protocol Violation,48,0.9947
NCT00975195,Protocol Violation,83,0.9943
NCT00975195,Protocol Violation,85,0.9934
NCT00975195,Protocol Violation,89,0.9934
NCT00975195,Protocol Violation,90,0.9925
NCT00975195,Protocol Violation,97,0.9921
NCT00975195,Protocol Violation,119,0.9921
NCT00975195,Protocol Violation,123,0.9917
NCT00975195,Protocol Violation,127,0.9899
NCT00975195,Protocol Violation,139,0.989
NCT00975195,Protocol Violation,167,0.989
NCT00975195,Protocol Violation,180,0.9881
NCT00975195,Protocol Violation,186,0.9877
NCT00975195,Protocol Violation,191,0.9854
NCT00975195,Protocol Violation,203,0.9854
NCT00975195,Protocol Violation,225,0.9836
NCT00975195,Protocol Violation,244,0.9836
NCT00975195,Protocol Violation,250,0.9831
NCT00975195,Protocol Violation,252,0.9818
NCT00975195,Protocol Violation,342,0.9803
NCT00975195,Protocol Violation,347,0.9779
NCT00975195,Protocol Violation,487,0.9779
NCT00975195,Voluntary Withdrawal,1,0.9984
NCT00975195,Voluntary Withdrawal,9,0.9964
NCT00975195,Voluntary Withdrawal,28,0.996
NCT00975195,Voluntary Withdrawal,35,0.9947
NCT00975195,Voluntary Withdrawal,40,0.9931
NCT00975195,Voluntary Withdrawal,42,0.9882
NCT00975195,Voluntary Withdrawal,47,0.9861
NCT00975195,Voluntary Withdrawal,60,0.9845
NCT00975195,Voluntary Withdrawal,66,0.982
NCT00975195,Voluntary Withdrawal,79,0.982
NCT00975195,Voluntary Withdrawal,82,0.9812
NCT00975195,Voluntary Withdrawal,84,0.9791
NCT00975195,Voluntary Withdrawal,93,0.9786
NCT00975195,Voluntary Withdrawal,98,0.9769
NCT00975195,Voluntary Withdrawal,114,0.9769
NCT00975195,Voluntary Withdrawal,118,0.9752
NCT00975195,Voluntary Withdrawal,124,0.9748
NCT00975195,Voluntary Withdrawal,133,0.9709
NCT00975195,Voluntary Withdrawal,167,0.97
NCT00975195,Voluntary Withdrawal,180,0.967
NCT00975195,Voluntary Withdrawal,186,0.9665
NCT00975195,Voluntary Withdrawal,190,0.9639
NCT00975195,Voluntary Withdrawal,239,0.9625
NCT00975195,Voluntary Withdrawal,247,0.9616
NCT00975195,Voluntary Withdrawal,253,0.9585
NCT00975195,Voluntary Withdrawal,304,0.9576
NCT00975195,Voluntary Withdrawal,343,0.9534
NCT00975195,Voluntary Withdrawal,487,0.9534
NCT00996658,Other/Miscellaneous,1,1
NCT00996658,Other/Miscellaneous,5,1
NCT00996658,Other/Miscellaneous,18,0.9963
NCT00996658,Other/Miscellaneous,42,0.9963
NCT00996658,Other/Miscellaneous,47,0.9925
NCT00996658,Other/Miscellaneous,55,0.9925
NCT00996658,Other/Miscellaneous,56,0.9888
NCT00996658,Other/Miscellaneous,67,0.985
NCT00996658,Other/Miscellaneous,77,0.9812
NCT00996658,Other/Miscellaneous,78,0.9812
NCT00996658,Other/Miscellaneous,80,0.9774
NCT00996658,Other/Miscellaneous,84,0.9736
NCT00996658,Other/Miscellaneous,88,0.9736
NCT00996658,Other/Miscellaneous,89,0.9698
NCT00996658,Other/Miscellaneous,93,0.966
NCT00996658,Other/Miscellaneous,98,0.9621
NCT00996658,Other/Miscellaneous,102,0.9583
NCT00996658,Other/Miscellaneous,111,0.9545
NCT00996658,Other/Miscellaneous,113,0.9506
NCT00996658,Other/Miscellaneous,128,0.9506
NCT00996658,Other/Miscellaneous,143,0.9467
NCT00996658,Other/Miscellaneous,156,0.9467
NCT00996658,Other/Miscellaneous,158,0.9428
NCT00996658,Other/Miscellaneous,215,0.9428
NCT01064687,Adverse Event,5,0.999
NCT01064687,Adverse Event,13,0.999
NCT01064687,Adverse Event,17,0.9949
NCT01064687,Adverse Event,18,0.9949
NCT01064687,Adverse Event,22,0.9928
NCT01064687,Adverse Event,28,0.9918
NCT01064687,Adverse Event,30,0.9907
NCT01064687,Adverse Event,32,0.9907
NCT01064687,Adverse Event,35,0.9887
NCT01064687,Adverse Event,55,0.9876
NCT01064687,Adverse Event,57,0.9855
NCT01064687,Adverse Event,70,0.9845
NCT01064687,Adverse Event,71,0.9834
NCT01064687,Adverse Event,89,0.9824
NCT01064687,Adverse Event,93,0.9803
NCT01064687,Adverse Event,97,0.9803
NCT01064687,Adverse Event,98,0.9793
NCT01064687,Adverse Event,149,0.9793
NCT01064687,Adverse Event,154,0.9782
NCT01064687,Adverse Event,172,0.9782
NCT01064687,Adverse Event,182,0.9771
NCT01064687,Adverse Event,189,0.975
NCT01064687,Adverse Event,195,0.975
NCT01064687,Adverse Event,198,0.9739
NCT01064687,Adverse Event,236,0.9739
NCT01064687,Adverse Event,238,0.9729
NCT01064687,Adverse Event,432,0.9729
NCT01064687,Lost to Follow-up,5,1
NCT01064687,Lost to Follow-up,34,1
NCT01064687,Lost to Follow-up,35,0.999
NCT01064687,Lost to Follow-up,49,0.999
NCT01064687,Lost to Follow-up,50,0.9979
NCT01064687,Lost to Follow-up,93,0.9979
NCT01064687,Lost to Follow-up,110,0.9958
NCT01064687,Lost to Follow-up,168,0.9947
NCT01064687,Lost to Follow-up,172,0.9925
NCT01064687,Lost to Follow-up,189,0.9925
NCT01064687,Lost to Follow-up,192,0.9914
NCT01064687,Lost to Follow-up,198,0.9914
NCT01064687,Lost to Follow-up,199,0.9904
NCT01064687,Lost to Follow-up,211,0.9882
NCT01064687,Lost to Follow-up,235,0.9871
NCT01064687,Lost to Follow-up,236,0.986
NCT01064687,Lost to Follow-up,264,0.9838
NCT01064687,Lost to Follow-up,280,0.9838
NCT01064687,Lost to Follow-up,286,0.9805
NCT01064687,Lost to Follow-up,304,0.9794
NCT01064687,Lost to Follow-up,311,0.9772
NCT01064687,Lost to Follow-up,334,0.9772
NCT01064687,Lost to Follow-up,343,0.9749
NCT01064687,Lost to Follow-up,360,0.9749
NCT01064687,Lost to Follow-up,361,0.9735
NCT01064687,Lost to Follow-up,367,0.9735
NCT01064687,Lost to Follow-up,368,0.9685
NCT01064687,Lost to Follow-up,432,0.9685
NCT01064687,Voluntary Withdrawal,5,1
NCT01064687,Voluntary Withdrawal,13,1
NCT01064687,Voluntary Withdrawal,16,0.9979
NCT01064687,Voluntary Withdrawal,28,0.9979
NCT01064687,Voluntary Withdrawal,33,0.9969
NCT01064687,Voluntary Withdrawal,34,0.9959
NCT01064687,Voluntary Withdrawal,42,0.9948
NCT01064687,Voluntary Withdrawal,76,0.9938
NCT01064687,Voluntary Withdrawal,91,0.9927
NCT01064687,Voluntary Withdrawal,93,0.9916
NCT01064687,Voluntary Withdrawal,110,0.9916
NCT01064687,Voluntary Withdrawal,132,0.9895
NCT01064687,Voluntary Withdrawal,133,0.9884
NCT01064687,Voluntary Withdrawal,166,0.9863
NCT01064687,Voluntary Withdrawal,168,0.9852
NCT01064687,Voluntary Withdrawal,217,0.982
NCT01064687,Voluntary Withdrawal,228,0.9798
NCT01064687,Voluntary Withdrawal,266,0.9798
NCT01064687,Voluntary Withdrawal,279,0.9787
NCT01064687,Voluntary Withdrawal,280,0.9776
NCT01064687,Voluntary Withdrawal,286,0.9776
NCT01064687,Voluntary Withdrawal,295,0.9733
NCT01064687,Voluntary Withdrawal,319,0.9733
NCT01064687,Voluntary Withdrawal,331,0.971
NCT01064687,Voluntary Withdrawal,363,0.971
NCT01064687,Voluntary Withdrawal,365,0.9663
NCT01064687,Voluntary Withdrawal,432,0.9663
NCT01075282,Adverse Event,3,1
NCT01075282,Adverse Event,10,1
NCT01075282,Adverse Event,11,0.9988
NCT01075282,Adverse Event,17,0.9988
NCT01075282,Adverse Event,18,0.9975
NCT01075282,Adverse Event,21,0.9975
NCT01075282,Adverse Event,23,0.9962
NCT01075282,Adverse Event,30,0.9962
NCT01075282,Adverse Event,32,0.9937
NCT01075282,Adverse Event,42,0.9937
NCT01075282,Adverse Event,98,0.9887
NCT01075282,Adverse Event,148,0.9887
NCT01075282,Adverse Event,149,0.98740000000000006
NCT01075282,Adverse Event,161,0.9848
NCT01075282,Adverse Event,177,0.9835
NCT01075282,Adverse Event,222,0.9835
NCT01075282,Adverse Event,258,0.9822
NCT01075282,Adverse Event,261,0.9809
NCT01075282,Adverse Event,306,0.9796
NCT01075282,Adverse Event,308,0.9783
NCT01075282,Adverse Event,433,0.977
NCT01075282,Adverse Event,434,0.9757
NCT01075282,Adverse Event,437,0.9744
NCT01075282,Adverse Event,503,0.9744
NCT01075282,Adverse Event,508,0.973
NCT01075282,Adverse Event,545,0.973
NCT01075282,Adverse Event,546,0.9712
NCT01075282,Adverse Event,608,0.9712
NCT01075282,Other/Miscellaneous,3,1
NCT01075282,Other/Miscellaneous,5,1
NCT01075282,Other/Miscellaneous,7,0.9988
NCT01075282,Other/Miscellaneous,11,0.9988
NCT01075282,Other/Miscellaneous,13,0.9975
NCT01075282,Other/Miscellaneous,14,0.9975
NCT01075282,Other/Miscellaneous,17,0.9963
NCT01075282,Other/Miscellaneous,28,0.9963
NCT01075282,Other/Miscellaneous,30,0.995
NCT01075282,Other/Miscellaneous,31,0.9938
NCT01075282,Other/Miscellaneous,32,0.9938
NCT01075282,Other/Miscellaneous,33,0.9925
NCT01075282,Other/Miscellaneous,35,0.9912
NCT01075282,Other/Miscellaneous,36,0.9912
NCT01075282,Other/Miscellaneous,42,0.99
NCT01075282,Other/Miscellaneous,252,0.99
NCT01075282,Other/Miscellaneous,258,0.9887
NCT01075282,Other/Miscellaneous,308,0.9887
NCT01075282,Other/Miscellaneous,351,0.9873
NCT01075282,Other/Miscellaneous,355,0.986
NCT01075282,Other/Miscellaneous,462,0.986
NCT01075282,Other/Miscellaneous,484,0.9847
NCT01075282,Other/Miscellaneous,490,0.9847
NCT01075282,Other/Miscellaneous,503,0.9833
NCT01075282,Other/Miscellaneous,608,0.9833
NCT01075282,Voluntary Withdrawal,3,0.9988
NCT01075282,Voluntary Withdrawal,5,0.9975
NCT01075282,Voluntary Withdrawal,13,0.9975
NCT01075282,Voluntary Withdrawal,14,0.995
NCT01075282,Voluntary Withdrawal,18,0.995
NCT01075282,Voluntary Withdrawal,21,0.9938
NCT01075282,Voluntary Withdrawal,28,0.9925
NCT01075282,Voluntary Withdrawal,35,0.9925
NCT01075282,Voluntary Withdrawal,36,0.9913
NCT01075282,Voluntary Withdrawal,56,0.99
NCT01075282,Voluntary Withdrawal,64,0.9875
NCT01075282,Voluntary Withdrawal,99,0.9875
NCT01075282,Voluntary Withdrawal,120,0.9837
NCT01075282,Voluntary Withdrawal,154,0.9811
NCT01075282,Voluntary Withdrawal,155,0.9798
NCT01075282,Voluntary Withdrawal,165,0.9798
NCT01075282,Voluntary Withdrawal,177,0.9773
NCT01075282,Voluntary Withdrawal,203,0.976
NCT01075282,Voluntary Withdrawal,306,0.976
NCT01075282,Voluntary Withdrawal,308,0.9747
NCT01075282,Voluntary Withdrawal,427,0.9747
NCT01075282,Voluntary Withdrawal,433,0.9734
NCT01075282,Voluntary Withdrawal,457,0.9721
NCT01075282,Voluntary Withdrawal,545,0.9721
NCT01075282,Voluntary Withdrawal,546,0.9667
NCT01075282,Voluntary Withdrawal,549,0.9667
NCT01075282,Voluntary Withdrawal,550,0.962
NCT01075282,Voluntary Withdrawal,608,0.962
NCT01084005,Protocol Violation,10,1
NCT01084005,Protocol Violation,15,1
NCT01084005,Protocol Violation,19,0.9958
NCT01084005,Protocol Violation,21,0.9916
NCT01084005,Protocol Violation,54,0.9916
NCT01084005,Protocol Violation,75,0.98740000000000006
NCT01084005,Protocol Violation,80,0.98740000000000006
NCT01084005,Protocol Violation,86,0.9831
NCT01084005,Protocol Violation,113,0.9788
NCT01084005,Protocol Violation,119,0.9788
NCT01084005,Protocol Violation,126,0.9745
NCT01084005,Protocol Violation,129,0.9702
NCT01084005,Protocol Violation,136,0.9702
NCT01084005,Protocol Violation,138,0.9659
NCT01084005,Protocol Violation,150,0.9616
NCT01084005,Protocol Violation,171,0.9616
NCT01084005,Protocol Violation,172,0.9369
NCT01084005,Protocol Violation,189,0.9369
NCT01087502,Adverse Event,1,0.9957
NCT01087502,Adverse Event,8,0.9957
NCT01087502,Adverse Event,9,0.9915
NCT01087502,Adverse Event,50,0.9872
NCT01087502,Adverse Event,60,0.9742
NCT01087502,Adverse Event,87,0.9656
NCT01087502,Adverse Event,88,0.9612
NCT01087502,Adverse Event,98,0.9568
NCT01087502,Adverse Event,99,0.9525
NCT01087502,Adverse Event,125,0.9436
NCT01087502,Adverse Event,132,0.9347
NCT01087502,Adverse Event,184,0.9347
NCT01087502,Adverse Event,196,0.9301
NCT01087502,Adverse Event,210,0.9301
NCT01087502,Adverse Event,215,0.9255
NCT01087502,Adverse Event,217,0.9209
NCT01087502,Adverse Event,245,0.9117
NCT01087502,Adverse Event,265,0.9117
NCT01087502,Adverse Event,278,0.9024
NCT01087502,Adverse Event,291,0.8977
NCT01087502,Adverse Event,293,0.8931
NCT01087502,Adverse Event,316,0.8931
NCT01087502,Adverse Event,330,0.8884
NCT01087502,Adverse Event,335,0.8836
NCT01087502,Adverse Event,343,0.8836
NCT01087502,Adverse Event,345,0.8789
NCT01087502,Adverse Event,381,0.8789
NCT01126437,Adverse Event,1,0.9987
NCT01126437,Adverse Event,16,0.991
NCT01126437,Adverse Event,48,0.9823
NCT01126437,Adverse Event,175,0.9615
NCT01126437,Adverse Event,268,0.9499
NCT01126437,Adverse Event,399,0.937
NCT01126437,Adverse Event,435,0.931
NCT01126437,Adverse Event,574,0.9146
NCT01126437,Adverse Event,593,0.9107
NCT01126437,Adverse Event,653,0.9053
NCT01126437,Adverse Event,682,0.9013
NCT01126437,Adverse Event,746,0.8965
NCT01126437,Adverse Event,818,0.8878
NCT01126437,Adverse Event,834,0.8872
NCT01126437,Adverse Event,860,0.8837
NCT01126437,Adverse Event,889,0.8779
NCT01126437,Adverse Event,938,0.8722
NCT01126437,Adverse Event,946,0.8683
NCT01126437,Adverse Event,957,0.8683
NCT01126437,Adverse Event,958,0.8669
NCT01126437,Adverse Event,970,0.8654
NCT01126437,Adverse Event,971,0.8639
NCT01126437,Adverse Event,1001,0.8639
NCT01126437,Adverse Event,1002,0.8615
NCT01126437,Adverse Event,1009,0.8615
NCT01126437,Adverse Event,1010,0.8534
NCT01126437,Adverse Event,1026,0.8534
NCT01126437,Lack of Efficacy,1,0.9999
NCT01126437,Lack of Efficacy,19,0.9996
NCT01126437,Lack of Efficacy,30,0.9987
NCT01126437,Lack of Efficacy,40,0.9984
NCT01126437,Lack of Efficacy,41,0.9983
NCT01126437,Lack of Efficacy,42,0.9978
NCT01126437,Lack of Efficacy,82,0.9969
NCT01126437,Lack of Efficacy,96,0.9961
NCT01126437,Lack of Efficacy,153,0.9952
NCT01126437,Lack of Efficacy,181,0.9939
NCT01126437,Lack of Efficacy,238,0.9933
NCT01126437,Lack of Efficacy,260,0.9924
NCT01126437,Lack of Efficacy,334,0.9919
NCT01126437,Lack of Efficacy,346,0.9913
NCT01126437,Lack of Efficacy,466,0.9909
NCT01126437,Lack of Efficacy,503,0.9905
NCT01126437,Lack of Efficacy,513,0.9902
NCT01126437,Lack of Efficacy,580,0.9897
NCT01126437,Lack of Efficacy,588,0.9894
NCT01126437,Lack of Efficacy,667,0.9891
NCT01126437,Lack of Efficacy,672,0.9887
NCT01126437,Lack of Efficacy,693,0.9886
NCT01126437,Lack of Efficacy,838,0.9883
NCT01126437,Lack of Efficacy,840,0.988
NCT01126437,Lack of Efficacy,1026,0.988
NCT01126437,Lost to Follow-up,1,0.9992
NCT01126437,Lost to Follow-up,83,0.9985
NCT01126437,Lost to Follow-up,92,0.998
NCT01126437,Lost to Follow-up,139,0.997
NCT01126437,Lost to Follow-up,167,0.997
NCT01126437,Lost to Follow-up,214,0.9961
NCT01126437,Lost to Follow-up,246,0.996
NCT01126437,Lost to Follow-up,266,0.9952
NCT01126437,Lost to Follow-up,335,0.9946
NCT01126437,Lost to Follow-up,372,0.9938
NCT01126437,Lost to Follow-up,427,0.9936
NCT01126437,Lost to Follow-up,440,0.993
NCT01126437,Lost to Follow-up,496,0.9929
NCT01126437,Lost to Follow-up,517,0.9922
NCT01126437,Lost to Follow-up,669,0.9911
NCT01126437,Lost to Follow-up,691,0.9904
NCT01126437,Lost to Follow-up,753,0.9902
NCT01126437,Lost to Follow-up,799,0.9894
NCT01126437,Lost to Follow-up,838,0.9894
NCT01126437,Lost to Follow-up,869,0.988
NCT01126437,Lost to Follow-up,928,0.9875
NCT01126437,Lost to Follow-up,929,0.9868
NCT01126437,Lost to Follow-up,938,0.9868
NCT01126437,Lost to Follow-up,939,0.9854
NCT01126437,Lost to Follow-up,952,0.9854
NCT01126437,Lost to Follow-up,954,0.9838
NCT01126437,Lost to Follow-up,1026,0.9838
NCT01126437,Other/Miscellaneous,1,0.9994
NCT01126437,Other/Miscellaneous,91,0.9944
NCT01126437,Other/Miscellaneous,163,0.9932
NCT01126437,Other/Miscellaneous,318,0.9876
NCT01126437,Other/Miscellaneous,359,0.9845
NCT01126437,Other/Miscellaneous,413,0.9822
NCT01126437,Other/Miscellaneous,437,0.98
NCT01126437,Other/Miscellaneous,478,0.9786
NCT01126437,Other/Miscellaneous,521,0.9752
NCT01126437,Other/Miscellaneous,663,0.9713
NCT01126437,Other/Miscellaneous,680,0.9696
NCT01126437,Other/Miscellaneous,741,0.9682
NCT01126437,Other/Miscellaneous,769,0.9659
NCT01126437,Other/Miscellaneous,838,0.9638
NCT01126437,Other/Miscellaneous,844,0.9627
NCT01126437,Other/Miscellaneous,863,0.9612
NCT01126437,Other/Miscellaneous,919,0.96
NCT01126437,Other/Miscellaneous,927,0.9587
NCT01126437,Other/Miscellaneous,930,0.955
NCT01126437,Other/Miscellaneous,932,0.9541
NCT01126437,Other/Miscellaneous,944,0.9541
NCT01126437,Other/Miscellaneous,945,0.9526
NCT01126437,Other/Miscellaneous,971,0.9526
NCT01126437,Other/Miscellaneous,972,0.951
NCT01126437,Other/Miscellaneous,1017,0.951
NCT01126437,Other/Miscellaneous,1018,0.9057
NCT01126437,Other/Miscellaneous,1026,0.9057
NCT01126437,Protocol Violation,1,0.9997
NCT01126437,Protocol Violation,91,0.9967
NCT01126437,Protocol Violation,157,0.9962
NCT01126437,Protocol Violation,190,0.9953
NCT01126437,Protocol Violation,437,0.9928
NCT01126437,Protocol Violation,496,0.9928
NCT01126437,Protocol Violation,527,0.9919
NCT01126437,Protocol Violation,824,0.9901
NCT01126437,Protocol Violation,845,0.9898
NCT01126437,Protocol Violation,858,0.9885
NCT01126437,Protocol Violation,876,0.9881
NCT01126437,Protocol Violation,928,0.9878
NCT01126437,Protocol Violation,929,0.987
NCT01126437,Protocol Violation,932,0.987
NCT01126437,Protocol Violation,933,0.9859
NCT01126437,Protocol Violation,939,0.9859
NCT01126437,Protocol Violation,940,0.9845
NCT01126437,Protocol Violation,944,0.9845
NCT01126437,Protocol Violation,945,0.983
NCT01126437,Protocol Violation,952,0.983
NCT01126437,Protocol Violation,954,0.9814
NCT01126437,Protocol Violation,961,0.9814
NCT01126437,Protocol Violation,962,0.9797
NCT01126437,Protocol Violation,990,0.9797
NCT01126437,Protocol Violation,991,0.978
NCT01126437,Protocol Violation,1015,0.978
NCT01126437,Protocol Violation,1016,0.9474
NCT01126437,Protocol Violation,1026,0.9474
NCT01126437,Voluntary Withdrawal,1,0.9978
NCT01126437,Voluntary Withdrawal,4,0.996
NCT01126437,Voluntary Withdrawal,15,0.9934
NCT01126437,Voluntary Withdrawal,40,0.9902
NCT01126437,Voluntary Withdrawal,42,0.9882
NCT01126437,Voluntary Withdrawal,49,0.986
NCT01126437,Voluntary Withdrawal,81,0.9815
NCT01126437,Voluntary Withdrawal,97,0.9778
NCT01126437,Voluntary Withdrawal,159,0.9738
NCT01126437,Voluntary Withdrawal,175,0.9707
NCT01126437,Voluntary Withdrawal,248,0.9675
NCT01126437,Voluntary Withdrawal,282,0.9638
NCT01126437,Voluntary Withdrawal,334,0.9619
NCT01126437,Voluntary Withdrawal,338,0.9602
NCT01126437,Voluntary Withdrawal,357,0.9583
NCT01126437,Voluntary Withdrawal,413,0.956
NCT01126437,Voluntary Withdrawal,444,0.953
NCT01126437,Voluntary Withdrawal,492,0.9513
NCT01126437,Voluntary Withdrawal,512,0.9483
NCT01126437,Voluntary Withdrawal,773,0.9395
NCT01126437,Voluntary Withdrawal,831,0.9392
NCT01126437,Voluntary Withdrawal,867,0.9367
NCT01126437,Voluntary Withdrawal,930,0.936
NCT01126437,Voluntary Withdrawal,939,0.9352
NCT01126437,Voluntary Withdrawal,940,0.9338
NCT01126437,Voluntary Withdrawal,952,0.9338
NCT01126437,Voluntary Withdrawal,954,0.9323
NCT01126437,Voluntary Withdrawal,1026,0.9323
NCT01126580,Adverse Event,4,0.9988
NCT01126580,Adverse Event,5,0.9975
NCT01126580,Adverse Event,26,0.9913
NCT01126580,Adverse Event,28,0.9888
NCT01126580,Adverse Event,33,0.9862
NCT01126580,Adverse Event,38,0.9862
NCT01126580,Adverse Event,39,0.9837
NCT01126580,Adverse Event,41,0.9812
NCT01126580,Adverse Event,60,0.9812
NCT01126580,Adverse Event,65,0.9786
NCT01126580,Adverse Event,72,0.9774
NCT01126580,Adverse Event,94,0.9761
NCT01126580,Adverse Event,100,0.9735
NCT01126580,Adverse Event,104,0.9735
NCT01126580,Adverse Event,108,0.9696
NCT01126580,Adverse Event,138,0.9683
